Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Mali,17.51692216,6.791882341,13.14080231,13.05681366,8.046735019,6.546759904,6.708515827,5.092200876,5.173078837,3.585382242,3.600935696,2.627911607,2.411407525,1.572143142,1.401055146,2.727453713,100
1990,Mauritania,12.87774295,10.14867891,7.814599194,8.931482311,12.90550828,14.25794895,10.51141961,7.203761755,4.741603224,3.101656964,2.719211823,1.510076131,1.258396776,0.601880878,0.582176444,0.833855799,100
1990,Niger,5.882352941,8.39395829,7.740940899,9.291207649,11.07184923,11.7612416,10.67778702,8.859038315,6.849754036,5.333264048,4.049747107,2.800006929,2.359176886,1.739936257,1.418623987,1.771114806,100
1990,Nigeria,25.08163225,11.93418612,6.440133064,6.665265067,9.400575094,12.01346412,9.566796096,6.498606065,4.428180044,2.629314026,2.151018022,0.941043009,0.913230009,0.383031004,0.406026004,0.547500005,100
1990,Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1990,Senegal,5.584482822,6.607373988,8.407603269,10.49406457,12.22181132,11.97995636,10.44118191,8.115084501,6.527495285,5.186938353,4.437705706,3.490625347,2.345697275,1.415258311,1.191523982,1.553196997,100
1990,Sierra Leone,12.4112454,11.67826063,11.18600445,11.99908208,12.07827503,10.64740238,8.629331989,6.505970969,4.611639564,3.156019114,2.144959099,1.45652037,0.97326338,0.624094456,0.804528397,1.093402687,100
1990,Togo,13.50832115,14.6315591,14.55259064,10.59120268,9.30177738,9.029512989,7.147234925,5.926170383,4.116967611,3.382678799,2.517561643,1.38489463,1.371929659,0.955871953,0.535099712,1.04662675,100
1990,ASIA,4.0893248,4.447792114,5.341228027,6.529901173,8.360956523,10.29859818,10.65085037,9.636215324,8.140248847,6.622065891,5.423641856,4.690572844,4.131342384,3.378517998,2.695016181,5.563727489,100
1990,Central Asia,2.607845979,3.251309103,4.164518195,5.036645546,5.342752775,6.080384178,7.40014264,8.945187095,9.597201374,8.535455548,7.63367816,7.224610195,7.150726403,6.207294181,4.906568449,5.91568018,100
1990,Kazakhstan,2.650309461,3.301033378,4.298905836,5.224994474,5.534731432,6.274231874,7.653542219,9.364638594,10.15594607,8.862759726,8.086179266,7.645971485,7.135250884,5.687002653,3.249696065,4.874806587,100
1990,Kyrgyzstan,3.461657596,4.345007005,4.917001427,5.709351724,6.128076035,7.200485329,8.604311143,9.364562988,9.051442585,8.063131236,7.125535442,6.80679781,6.27316104,5.186628427,4.011504085,3.751346129,100
1990,Tajikistan,2.320820704,2.89111681,3.765679646,4.577523898,4.848915831,5.495919795,6.702494754,8.199813476,8.891816274,8.161576125,7.079738867,6.694334344,7.402191653,7.579389135,7.809046398,7.57962229,100
1990,Turkmenistan,2.320717781,2.890375204,3.76411093,4.575203915,4.846329527,5.493964111,6.701794454,8.2,8.892985318,8.162805873,7.080587276,6.695269168,7.403262643,7.580750408,7.810440457,7.581402936,100
