Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Côte d'Ivoire,2.71559448,3.054314855,3.254463311,7.383748341,14.00376971,17.01261874,14.97743017,12.14540365,8.93986552,6.492321712,4.371934146,2.729926098,1.715840589,0.828169833,0.308475719,0.066123119,100
1990,Gambia,9.04141405,7.563418092,6.050734474,9.061020119,11.8631798,14.40593611,12.02304467,7.53174675,6.09145477,4.865321389,4.069013362,2.381383284,1.904804995,1.297016861,0.742014297,1.108496969,100
1990,Ghana,14.7826087,15.31735517,12.86402505,10.94785017,7.636998675,6.691557268,5.565458268,4.762134168,4.551366976,3.713115741,3.095266771,2.284716368,2.43767313,1.978802842,1.775261954,1.595808744,100
1990,Guinea,10.28371261,11.9462387,14.19606479,11.92586704,9.994037563,8.627645831,7.332803339,6.109510086,5.149060916,4.213455232,3.597833648,3.296730597,1.415581834,0.759216933,0.53413495,0.618105933,100
1990,Guinea-Bissau,14.11106776,12.64143582,11.69202757,10.62556899,8.791780466,8.739758096,7.89439459,6.593835349,4.421901418,3.693588243,3.004291845,2.00286123,2.354012225,1.651710235,0.832357914,0.949408246,100
1990,Liberia,10.53148876,9.813812032,9.209257473,11.42719383,12.79578666,11.94458868,9.99369483,7.683035383,5.489207032,3.720050441,2.468288703,1.622654106,1.03108078,0.775165047,0.749202581,0.745493658,100
1990,Mali,17.85640288,7.033601872,13.66866141,13.07511365,7.567429219,5.879413521,5.987885288,4.769101391,5.031139929,3.697790345,3.823325086,2.814172019,2.567977672,1.658764884,1.539324062,3.029896769,100
1990,Mauritania,13.07300804,10.30415675,5.900745193,7.519672046,12.27222985,15.20610051,11.58435964,8.065104483,5.2927791,3.364658062,2.994667269,1.573763658,1.271517657,0.545432438,0.456843093,0.574962219,100
1990,Niger,6.06461193,8.360798233,7.330411792,7.917134475,9.025388432,10.26764695,10.2839448,9.197421318,7.571257832,6.200427366,5.03422549,3.59458187,3.011480932,2.156749122,1.818115968,2.165803484,100
1990,Nigeria,22.76648736,10.97608582,5.834497943,6.021876439,8.745500964,12.16398741,10.77387319,7.742245263,5.488238096,3.208076013,2.642036804,1.116463543,1.069228547,0.427847568,0.441120211,0.582434827,100
1990,Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1990,Senegal,5.494093921,6.991501008,9.231489484,10.18654566,11.21650821,11.11351196,9.649236531,8.024344569,7.125468165,5.792999136,5.036012676,4.119129934,2.366753097,1.348314607,1.039325843,1.264765197,100
1990,Sierra Leone,8.800273053,8.782394578,9.545480403,11.81035814,13.19756528,12.30851747,10.29312573,7.91285056,5.652036115,3.829244309,2.540368784,1.670012109,1.062143954,0.638749157,0.829723778,1.127156591,100
1990,Togo,12.46066709,14.08992378,14.63767103,10.47945365,8.866512831,8.684707363,7.519287695,6.598606158,4.722280493,3.801598956,2.778360488,1.540684801,1.389180244,0.988275878,0.45684451,0.985945039,100
1990,ASIA,3.803247225,4.180182316,5.132767495,6.399640254,8.374287165,10.82228854,11.46001058,10.30926263,8.602958943,6.891132906,5.467763871,4.519289339,3.851898312,3.02303312,2.291435102,4.870802196,100
1990,Central Asia,2.766560135,3.48020185,4.421934399,5.337224558,5.634348192,6.293456686,7.490025231,9.071219512,10.0584693,9.169621531,8.024861228,7.202388562,7.19508831,5.496248949,3.785836838,4.572514718,100
1990,Kazakhstan,2.625251776,3.253461244,4.232416497,5.282613236,5.751534663,6.502361112,7.729191124,9.496964284,10.87888107,9.948060335,8.793132009,7.73501288,7.556939173,4.933367904,2.112457117,3.168355576,100
1990,Kyrgyzstan,4.049290366,5.067660973,5.698958589,6.336784222,6.432016466,7.235730523,8.549013885,9.294359794,8.903830794,7.8125,6.758801303,6.317584173,5.785742812,4.783500246,3.699849472,3.274376382,100
1990,Tajikistan,2.725803708,3.367388161,4.38212281,5.152343086,5.244301752,5.737051369,6.850654873,8.318804218,9.001318251,8.233224188,7.066465385,6.517371152,6.919756761,6.844276237,6.922946079,6.716171968,100
1990,Turkmenistan,2.653271126,3.45521487,4.399511083,5.165680385,5.233502765,5.70453292,6.820248334,8.31085009,9.014414119,8.244518312,7.100481464,6.56162893,6.951421289,6.831427847,6.880617705,6.67267876,100
1990,Uzbekistan,2.661901722,3.464949739,4.413240135,5.183121481,5.253186073,5.727193077,6.848641134,8.347221877,9.053395576,8.280612146,7.132077975,6.591323046,6.985868234,6.450779279,6.280385507,7.326102999,100
1990,Eastern Asia,2.467189063,3.134076413,3.842391841,5.21624858,6.821474401,8.564943372,9.969061053,9.840240173,9.716903154,7.784589952,7.237948717,7.222942879,6.600225536,4.490035825,3.264991131,3.82673791,100
1990,China,5.161132355,4.742282005,5.624785105,7.423132626,10.0148994,11.29489357,11.18236661,9.984162872,7.86594705,5.755024641,4.65944966,4.390114298,4.140054388,3.104910551,1.862946331,2.793898538,100
1990,"China, Hong Kong SAR",0.912103039,1.547204912,2.262072449,3.554240652,3.706924762,5.5192149,8.70299428,9.615008395,10.78090319,9.08208127,9.150375619,9.851548717,9.344943373,6.340436657,4.572875761,5.057072022,100
1990,"China, Macao SAR",1.357142116,2.614677471,5.000051879,6.558482657,7.49333361,11.3001795,15.69532782,13.76025898,9.95963851,5.855009909,4.718870293,4.141981137,3.816184023,2.938399444,2.241152118,2.549310534,100
1990,Dem. People's Republic of Korea,5.519461852,4.599551544,4.283332375,5.559707928,8.744897373,10.6594607,11.41263727,10.92968436,8.992123268,6.519864313,5.23773932,4.94451791,4.363824527,3.466911976,2.311274651,2.455010636,100
1990,Japan,4.64902388,5.672955148,6.069133153,7.543623377,11.82986427,13.27971882,11.02856642,9.521776104,8.163894698,6.235560763,4.80778706,3.577281171,2.567218871,1.601135795,1.389999015,2.06246145,100
1990,Mongolia,5.235448962,5.176952325,4.621234279,5.147704007,12.25504533,10.82187774,9.53495174,8.949985376,9.651945013,9.417958467,7.195086283,5.001462416,2.573852004,2.047382276,1.433167593,0.935946183,100
1990,Republic of Korea,5.790756268,7.352030069,7.678328033,6.658130602,7.983974227,8.962868118,11.40390731,10.10697617,9.685680063,7.029862459,5.328156623,4.320350254,3.159720788,2.168435835,1.090413448,1.280409731,100
1990,Southern Asia,1.870241311,2.3255557,4.714051748,7.422783708,9.273495484,10.31583959,9.866631207,9.130013978,7.910963929,7.030836118,5.865460791,4.91076214,4.115120163,3.610763866,2.934567044,8.702913225,100
1990,Afghanistan,6.591313963,6.618956938,7.632532711,8.633822716,10.20640088,11.61004976,11.25376252,9.582898212,7.5066036,5.679095768,4.465876282,3.704158732,2.782726212,1.870508016,0.749431783,1.111861908,100
1990,Bangladesh,4.882828499,4.070389017,11.30231865,19.05157983,20.67918932,16.59535767,9.621988796,5.23611785,3.024173645,1.899612894,1.178331306,0.858648553,0.806348286,0.397187968,0.159001212,0.236926509,100
1990,Bhutan,2.46792725,2.308207533,2.210314802,2.797671183,6.630944407,24.61229327,17.89376063,12.07171931,10.33025916,6.594878665,4.910093256,2.833736926,1.653871915,1.257148745,0.844968829,0.582204132,100
1990,India,0.489960648,0.786966878,2.278767912,4.248190525,5.970167556,7.63859865,8.573404428,9.095426216,8.513701731,7.715468747,6.476784669,5.309886889,4.603111182,4.471494453,4.573195967,19.25487355,100
1990,Iran (Islamic Republic of),4.977408719,5.920218179,9.617291489,13.08328245,14.88040868,14.43924777,10.95253796,7.088289168,4.394065209,3.575894493,2.933854357,2.843041478,2.196116742,1.549232711,0.619733789,0.929376806,100
1990,Maldives,6.070755704,5.714883818,5.484613774,5.149675529,8.247854302,11.89030772,12.62298514,11.36696672,9.85974461,7.243039565,5.338078292,3.768055265,2.721373247,1.967762194,1.088549299,1.465354825,100
